episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
nan,nan,nan,nan,0,0,7,0,0,102144,9546,34048,9546,1792,516,843.0771265671287,242.76104760526695,34048,516,102144,False,0,22,cfa97_00000,2023-11-18_21-03-04,1700370184,2.1346890926361084,37.86452889442444,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,37.86452889442444,22,34048,9546,102144,9546,nan,nan,nan,nan,0,0,[],[],1001.268,704.781,34048,9546,102144,9546,64.0,64.63333333333333,[],[]
nan,nan,nan,nan,0,0,7,0,0,107520,10062,35840,10062,1792,516,940.6383997643208,270.8534677892799,35840,516,107520,False,0,23,cfa97_00000,2023-11-18_21-03-06,1700370186,1.9141340255737305,39.77866291999817,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,39.77866291999817,23,35840,10062,107520,10062,nan,nan,nan,nan,0,0,[],[],990.564,692.654,35840,10062,107520,10062,70.95,64.8,[],[]
nan,nan,nan,nan,0,0,7,0,0,112896,10578,37632,10578,1792,516,947.0072287456445,272.68734934863426,37632,516,112896,False,0,24,cfa97_00000,2023-11-18_21-03-08,1700370188,1.9011681079864502,41.67983102798462,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,41.67983102798462,24,37632,10578,112896,10578,nan,nan,nan,nan,0,0,[],[],994.655,697.562,37632,10578,112896,10578,70.5,64.46666666666667,[],[]
nan,nan,nan,nan,0,0,7,0,0,118272,11094,39424,11094,1792,516,953.466880561166,274.5473830187286,39424,516,118272,False,0,25,cfa97_00000,2023-11-18_21-03-10,1700370190,1.8886311054229736,43.56846213340759,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,43.56846213340759,25,39424,11094,118272,11094,nan,nan,nan,nan,0,0,[],[],993.52,696.091,39424,11094,118272,11094,68.10000000000001,64.66666666666667,[],[]
nan,nan,nan,nan,0,0,7,0,0,120960,11352,40320,11352,896,258,862.6823876820011,248.40631252450478,40320,258,120960,False,0,26,cfa97_00000,2023-11-18_21-03-11,1700370191,1.0481441020965576,44.61660623550415,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,44.61660623550415,26,40320,11352,120960,11352,nan,nan,nan,nan,0,0,[],[],996.656,698.514,40320,11352,120960,11352,70.3,64.5,[],[]
nan,nan,nan,nan,0,0,7,0,0,123648,11610,41216,11610,896,258,806.8234265629173,232.3219241665543,41216,258,123648,False,0,27,cfa97_00000,2023-11-18_21-03-12,1700370192,1.118725299835205,45.735331535339355,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,45.735331535339355,27,41216,11610,123648,11610,nan,nan,nan,nan,0,0,[],[],995.133,697.756,41216,11610,123648,11610,76.8,64.85,[],[]
nan,nan,nan,nan,0,0,7,0,0,129024,12126,43008,12126,1792,516,901.6284277735699,259.6206856758717,43008,516,129024,False,0,28,cfa97_00000,2023-11-18_21-03-14,1700370194,1.9978129863739014,47.73314452171326,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,47.73314452171326,28,43008,12126,129024,12126,nan,nan,nan,nan,0,0,[],[],981.329,707.063,43008,12126,129024,12126,70.56666666666666,64.73333333333333,[],[]
nan,nan,nan,nan,0,0,7,0,0,131712,12384,43904,12384,896,258,825.6451332894964,237.74156739809158,43904,258,131712,False,0,29,cfa97_00000,2023-11-18_21-03-15,1700370195,1.0929579734802246,48.82610249519348,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,48.82610249519348,29,43904,12384,131712,12384,nan,nan,nan,nan,0,0,[],[],994.502,719.935,43904,12384,131712,12384,70.4,64.4,[],[]
nan,nan,nan,nan,0,0,7,0,0,134400,12642,44800,12642,896,258,827.2856336222449,238.21394360997675,44800,258,134400,False,0,30,cfa97_00000,2023-11-18_21-03-16,1700370196,1.0924310684204102,49.91853356361389,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,49.91853356361389,30,44800,12642,134400,12642,nan,nan,nan,nan,0,0,[],[],1007.646,732.938,44800,12642,134400,12642,78.0,64.80000000000001,[],[]
nan,nan,nan,nan,0,0,7,0,0,139776,13158,46592,13158,1792,516,808.9989860863493,232.9483687614711,46592,516,139776,False,0,31,cfa97_00000,2023-11-18_21-03-18,1700370198,2.2236979007720947,52.142231464385986,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,52.142231464385986,31,46592,13158,139776,13158,nan,nan,nan,nan,0,0,[],[],1039.929,737.723,46592,13158,139776,13158,64.5,64.66666666666667,[],[]
nan,nan,nan,nan,0,0,7,0,0,145152,13674,48384,13674,1792,516,927.1992993138704,266.98372681136,48384,516,145152,False,0,32,cfa97_00000,2023-11-18_21-03-20,1700370200,1.9416139125823975,54.083845376968384,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,54.083845376968384,32,48384,13674,145152,13674,nan,nan,nan,nan,0,0,[],[],1045.251,742.481,48384,13674,145152,13674,65.26666666666667,64.83333333333333,[],[]
nan,nan,nan,nan,0,0,7,0,0,150528,14190,50176,14190,1792,516,910.4178109785626,262.15155717909505,50176,516,150528,False,0,33,cfa97_00000,2023-11-18_21-03-22,1700370202,1.9778850078582764,56.06173038482666,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,56.06173038482666,33,50176,14190,150528,14190,nan,nan,nan,nan,0,0,[],[],1027.161,724.183,50176,14190,150528,14190,68.93333333333334,64.76666666666667,[],[]
nan,nan,nan,nan,0,0,7,0,0,153216,14448,51072,14448,896,258,824.655012953203,237.45646578339998,51072,258,153216,False,0,34,cfa97_00000,2023-11-18_21-03-24,1700370204,1.0947341918945312,57.15646457672119,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,57.15646457672119,34,51072,14448,153216,14448,nan,nan,nan,nan,0,0,[],[],1036.828,733.156,51072,14448,153216,14448,71.1,65.1,[],[]
nan,nan,nan,nan,0,0,7,0,0,155904,14706,51968,14706,896,258,883.7235798587677,254.46504866468982,51968,258,155904,False,0,35,cfa97_00000,2023-11-18_21-03-25,1700370205,1.0284748077392578,58.18493938446045,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,58.18493938446045,35,51968,14706,155904,14706,nan,nan,nan,nan,0,0,[],[],1038.447,733.241,51968,14706,155904,14706,74.15,64.9,[],[]
nan,nan,nan,nan,0,0,7,0,0,158592,14964,52864,14964,896,258,821.2829614380606,236.48549559265584,52864,258,158592,False,0,36,cfa97_00000,2023-11-18_21-03-26,1700370206,1.1009349822998047,59.285874366760254,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,59.285874366760254,36,52864,14964,158592,14964,nan,nan,nan,nan,0,0,[],[],1039.024,734.215,52864,14964,158592,14964,70.2,65.1,[],[]
