episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
nan,nan,nan,nan,0,0,7,0,0,96768,9030,32256,9030,896,258,819.3669983222811,235.93380085619256,32256,258,96768,False,0,24,fedad_00000,2023-11-18_20-57-13,1700369833,1.1026268005371094,37.61661434173584,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,37.61661434173584,24,32256,9030,96768,9030,nan,nan,nan,nan,0,0,[],[],1030.905,761.389,32256,9030,96768,9030,59.15,65.65,[],[]
nan,nan,nan,nan,0,0,7,0,0,99456,9288,33152,9288,896,258,845.7618771021133,243.53411193342103,33152,258,99456,False,0,25,fedad_00000,2023-11-18_20-57-14,1700369834,1.068892240524292,38.68550658226013,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,38.68550658226013,25,33152,9288,99456,9288,nan,nan,nan,nan,0,0,[],[],1046.566,777.101,33152,9288,99456,9288,94.7,65.5,[],[]
nan,nan,nan,nan,0,0,7,0,0,102144,9546,34048,9546,896,258,693.0198726373525,199.55259725495193,34048,258,102144,False,0,26,fedad_00000,2023-11-18_20-57-16,1700369836,1.3021728992462158,39.98767948150635,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,39.98767948150635,26,34048,9546,102144,9546,nan,nan,nan,nan,0,0,[],[],1078.79,784.326,34048,9546,102144,9546,59.4,65.55,[],[]
nan,nan,nan,nan,0,0,7,0,0,107520,10062,35840,10062,1792,516,909.2058319776038,261.80257215426536,35840,516,107520,False,0,27,fedad_00000,2023-11-18_20-57-18,1700369838,1.9813508987426758,41.96903038024902,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,41.96903038024902,27,35840,10062,107520,10062,nan,nan,nan,nan,0,0,[],[],1078.583,784.533,35840,10062,107520,10062,68.06666666666666,65.39999999999999,[],[]
nan,nan,nan,nan,0,0,7,0,0,112896,10578,37632,10578,1792,516,807.9656715843525,232.65082954103008,37632,516,112896,False,0,28,fedad_00000,2023-11-18_20-57-20,1700369840,2.2281038761138916,44.197134256362915,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,44.197134256362915,28,37632,10578,112896,10578,nan,nan,nan,nan,0,0,[],[],1086.219,789.434,37632,10578,112896,10578,75.56666666666666,65.63333333333334,[],[]
nan,nan,nan,nan,0,0,7,0,0,115584,10836,38528,10836,896,258,747.6016654498724,215.26922956034272,38528,258,115584,False,0,29,fedad_00000,2023-11-18_20-57-21,1700369841,1.2072691917419434,45.40440344810486,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,45.40440344810486,29,38528,10836,115584,10836,nan,nan,nan,nan,0,0,[],[],1101.346,805.036,38528,10836,115584,10836,65.3,66.1,[],[]
nan,nan,nan,nan,0,0,7,0,0,120960,11352,40320,11352,1792,516,837.8134396944178,241.24538776915153,40320,516,120960,False,0,30,fedad_00000,2023-11-18_20-57-23,1700369843,2.1467950344085693,47.55119848251343,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,47.55119848251343,30,40320,11352,120960,11352,nan,nan,nan,nan,0,0,[],[],1097.188,799.79,40320,11352,120960,11352,73.83333333333334,65.8,[],[]
nan,nan,nan,nan,0,0,7,0,0,123648,11610,41216,11610,896,258,832.405016008656,239.68805148463534,41216,258,123648,False,0,31,fedad_00000,2023-11-18_20-57-25,1700369845,1.0859041213989258,48.63710260391235,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,48.63710260391235,31,41216,11610,123648,11610,nan,nan,nan,nan,0,0,[],[],1095.475,793.98,41216,11610,123648,11610,83.2,66.5,[],[]
nan,nan,nan,nan,0,0,7,0,0,126336,11868,42112,11868,896,258,786.0056073097065,226.32750746194674,42112,258,126336,False,0,32,fedad_00000,2023-11-18_20-57-26,1700369846,1.1480960845947266,49.78519868850708,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,49.78519868850708,32,42112,11868,126336,11868,nan,nan,nan,nan,0,0,[],[],1103.529,801.612,42112,11868,126336,11868,74.15,65.69999999999999,[],[]
nan,nan,nan,nan,0,0,7,0,0,129024,12126,43008,12126,896,258,783.0024862504081,225.46276947835412,43008,258,129024,False,0,33,fedad_00000,2023-11-18_20-57-27,1700369847,1.157862901687622,50.9430615901947,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,50.9430615901947,33,43008,12126,129024,12126,nan,nan,nan,nan,0,0,[],[],1088.671,809.227,43008,12126,129024,12126,68.1,66.25,[],[]
nan,nan,nan,nan,0,0,7,0,0,131712,12384,43904,12384,896,258,766.1140004660169,220.59979031275935,43904,258,131712,False,0,34,fedad_00000,2023-11-18_20-57-28,1700369848,1.1789870262145996,52.1220486164093,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,52.1220486164093,34,43904,12384,131712,12384,nan,nan,nan,nan,0,0,[],[],1106.246,825.102,43904,12384,131712,12384,95.5,67.3,[],[]
nan,nan,nan,nan,0,0,7,0,0,137088,12900,45696,12900,1792,516,888.9135791430932,255.9594904228996,45696,516,137088,False,0,35,fedad_00000,2023-11-18_20-57-30,1700369850,2.02323579788208,54.14528441429138,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,54.14528441429138,35,45696,12900,137088,12900,nan,nan,nan,nan,0,0,[],[],1112.096,831.187,45696,12900,137088,12900,72.33333333333333,66.43333333333334,[],[]
nan,nan,nan,nan,0,0,7,0,0,139776,13158,46592,13158,896,258,666.7782756505668,191.99642312259624,46592,258,139776,False,0,36,fedad_00000,2023-11-18_20-57-32,1700369852,1.3539021015167236,55.499186515808105,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,55.499186515808105,36,46592,13158,139776,13158,nan,nan,nan,nan,0,0,[],[],1122.712,818.497,46592,13158,139776,13158,58.95,66.6,[],[]
nan,nan,nan,nan,0,0,7,0,0,142464,13416,47488,13416,896,258,889.8270337105096,256.2225164032494,47488,258,142464,False,0,37,fedad_00000,2023-11-18_20-57-33,1700369853,1.0143990516662598,56.513585567474365,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,56.513585567474365,37,47488,13416,142464,13416,nan,nan,nan,nan,0,0,[],[],1103.555,799.405,47488,13416,142464,13416,76.0,66.7,[],[]
nan,nan,nan,nan,0,0,7,0,0,145152,13674,48384,13674,896,258,877.575390969892,252.69469963195553,48384,258,145152,False,0,38,fedad_00000,2023-11-18_20-57-34,1700369854,1.0308520793914795,57.544437646865845,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,57.544437646865845,38,48384,13674,145152,13674,nan,nan,nan,nan,0,0,[],[],1106.179,802.133,48384,13674,145152,13674,68.75,66.7,[],[]
nan,nan,nan,nan,0,0,7,0,0,150528,14190,50176,14190,1792,516,893.3080237469317,257.2248550521299,50176,516,150528,False,0,39,fedad_00000,2023-11-18_20-57-36,1700369856,2.0155351161956787,59.55997276306152,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,59.55997276306152,39,50176,14190,150528,14190,nan,nan,nan,nan,0,0,[],[],1084.727,783.326,50176,14190,150528,14190,70.26666666666667,66.16666666666667,[],[]
nan,nan,nan,nan,0,0,7,0,0,155904,14706,51968,14706,1792,516,910.3548473638357,262.1334270311045,51968,516,155904,False,0,40,fedad_00000,2023-11-18_20-57-38,1700369858,1.9763269424438477,61.53629970550537,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,61.53629970550537,40,51968,14706,155904,14706,nan,nan,nan,nan,0,0,[],[],1053.149,755.203,51968,14706,155904,14706,75.4,66.19999999999999,[],[]
nan,nan,nan,nan,0,0,7,0,0,161280,15222,53760,15222,1792,516,953.723125898375,274.62116794841603,53760,516,161280,False,0,41,fedad_00000,2023-11-18_20-57-40,1700369860,1.8872401714324951,63.423539876937866,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,63.423539876937866,41,53760,15222,161280,15222,nan,nan,nan,nan,0,0,[],[],1026.577,728.616,53760,15222,161280,15222,69.36666666666667,65.73333333333333,[],[]
nan,nan,nan,nan,0,0,7,0,0,166656,15738,55552,15738,1792,516,955.2844990763235,275.0707597786735,55552,516,166656,False,0,42,fedad_00000,2023-11-18_20-57-41,1700369861,1.8850231170654297,65.3085629940033,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,65.3085629940033,42,55552,15738,166656,15738,nan,nan,nan,nan,0,0,[],[],975.709,703.325,55552,15738,166656,15738,69.3,65.9,[],[]
nan,nan,nan,nan,0,0,7,0,0,172032,16254,57344,16254,1792,516,929.721461554913,267.70997442094597,57344,516,172032,False,0,43,fedad_00000,2023-11-18_20-57-43,1700369863,1.9367308616638184,67.24529385566711,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,67.24529385566711,43,57344,16254,172032,16254,nan,nan,nan,nan,0,0,[],[],965.663,693.825,57344,16254,172032,16254,63.56666666666667,65.86666666666667,[],[]
nan,nan,nan,nan,0,0,7,0,0,177408,16770,59136,16770,1792,516,948.0071005373836,272.97525886009487,59136,516,177408,False,0,44,fedad_00000,2023-11-18_20-57-45,1700369865,1.8983979225158691,69.14369177818298,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,69.14369177818298,44,59136,16770,177408,16770,nan,nan,nan,nan,0,0,[],[],954.088,681.609,59136,16770,177408,16770,73.45,65.85,[],[]
nan,nan,nan,nan,0,0,7,0,0,182784,17286,60928,17286,1792,516,948.232066655119,273.0400370502463,60928,516,182784,False,0,45,fedad_00000,2023-11-18_20-57-47,1700369867,1.8981549739837646,71.04184675216675,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,71.04184675216675,45,60928,17286,182784,17286,nan,nan,nan,nan,0,0,[],[],946.223,672.025,60928,17286,182784,17286,71.10000000000001,65.9,[],[]
