@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,INDICATOR,Frequency,Reference Area,Indicator
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1974-05,1974-05-01,10.47,10.47,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1974-06,1974-06-01,10.78,10.78,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1974-07,1974-07-01,11.05,11.05,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1974-08,1974-08-01,10.74,10.74,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1974-09,1974-09-01,11.02,11.02,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1974-10,1974-10-01,10.87,10.87,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1974-11,1974-11-01,10.77,10.77,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1974-12,1974-12-01,10.67,10.67,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1975-01,1975-01-01,10.7,10.7,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1975-02,1975-02-01,10.48,10.48,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1975-03,1975-03-01,9.89,9.89,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1975-04,1975-04-01,9.9,9.9,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1975-05,1975-05-01,9.96,9.96,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1975-06,1975-06-01,9.69,9.69,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1975-07,1975-07-01,8.89,8.89,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1975-08,1975-08-01,8.95,8.95,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1975-09,1975-09-01,9.2,9.2,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1975-10,1975-10-01,9.06,9.06,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1975-11,1975-11-01,9.05,9.05,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1975-12,1975-12-01,9.03,9.03,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1976-01,1976-01-01,8.99,8.99,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1976-02,1976-02-01,9.06,9.06,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1976-03,1976-03-01,9.11,9.11,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1976-04,1976-04-01,9.19,9.19,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1976-05,1976-05-01,9.12,9.12,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1976-06,1976-06-01,9.08,9.08,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1976-07,1976-07-01,8.75,8.75,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1976-08,1976-08-01,9.59,9.59,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1976-09,1976-09-01,9.77,9.77,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1976-10,1976-10-01,9.56,9.56,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1976-11,1976-11-01,9.84,9.84,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1976-12,1976-12-01,9.83,9.83,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1977-01,1977-01-01,9.77,9.77,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1977-02,1977-02-01,9.71,9.71,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1977-03,1977-03-01,9.79,9.79,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1977-04,1977-04-01,9.9,9.9,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1977-05,1977-05-01,9.83,9.83,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1977-06,1977-06-01,10.05,10.05,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1977-07,1977-07-01,9.96,9.96,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1977-08,1977-08-01,9.92,9.92,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1977-09,1977-09-01,9.87,9.87,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1977-10,1977-10-01,9.86,9.86,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1977-11,1977-11-01,9.83,9.83,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1977-12,1977-12-01,9.89,9.89,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1978-01,1978-01-01,9.86,9.86,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1978-02,1978-02-01,10.01,10.01,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1978-03,1978-03-01,9.86,9.86,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1978-04,1978-04-01,9.74,9.74,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1978-05,1978-05-01,9.66,9.66,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1978-06,1978-06-01,9.48,9.48,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1978-07,1978-07-01,9.46,9.46,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1978-08,1978-08-01,9.09,9.09,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1978-09,1978-09-01,9.34,9.34,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1978-10,1978-10-01,9.38,9.38,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1978-11,1978-11-01,9.24,9.24,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1978-12,1978-12-01,8.89,8.89,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1979-01,1979-01-01,8.77,8.77,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1979-02,1979-02-01,8.65,8.65,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1979-03,1979-03-01,8.339999999,8.339999999,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1979-04,1979-04-01,8.76,8.76,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1979-05,1979-05-01,8.84,8.84,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1979-06,1979-06-01,9.76,9.76,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1979-07,1979-07-01,10.25,10.25,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1979-08,1979-08-01,10.48,10.48,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1979-09,1979-09-01,10.7,10.7,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1979-10,1979-10-01,10.68,10.68,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1979-11,1979-11-01,10.88,10.88,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1979-12,1979-12-01,11.55,11.55,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1980-01,1980-01-01,11.68,11.68,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1980-02,1980-02-01,13.4,13.4,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1980-03,1980-03-01,13.47,13.47,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1980-04,1980-04-01,13.02,13.02,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1980-05,1980-05-01,12.91,12.91,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1980-06,1980-06-01,12.93,12.93,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1980-07,1980-07-01,12.89,12.89,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1980-08,1980-08-01,12.84,12.84,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1980-09,1980-09-01,13.26,13.26,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1980-10,1980-10-01,13.73,13.73,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1980-11,1980-11-01,13.71,13.71,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1980-12,1980-12-01,13.69,13.69,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1981-01,1981-01-01,13.88,13.88,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1981-02,1981-02-01,14.36,14.36,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1981-03,1981-03-01,14.26,14.26,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1981-04,1981-04-01,14.3,14.3,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1981-05,1981-05-01,16.86,16.86,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1981-06,1981-06-01,16.69,16.69,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1981-07,1981-07-01,16.62,16.62,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1981-08,1981-08-01,16.9,16.9,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1981-09,1981-09-01,17.05,17.05,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1981-10,1981-10-01,16.68,16.68,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
