,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,Year sin,Year cos
,CA,CA,CN,CN,DE,DE,FR,FR,GB,GB,IN,IN,IT,IT,JP,JP,KR,KR,RU,RU,US,US,CA,CA,CN,CN,DE,DE,FR,FR,GB,GB,IN,IN,IT,IT,JP,JP,KR,KR,RU,RU,US,US,CA,CA,DE,DE,FR,FR,GB,GB,IN,IN,IT,IT,JP,JP,KR,KR,RU,RU,US,US,CA,CA,CN,CN,DE,DE,FR,FR,GB,GB,IN,IN,IT,IT,JP,JP,KR,KR,RU,RU,US,US,CA,CA,CN,CN,DE,DE,FR,FR,GB,GB,IN,IN,IT,IT,JP,JP,KR,KR,RU,RU,US,US,,
,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,,
period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-08-31,-1698.606072518615,-49.77205666988675,24834.0821327458,0.0,-4358.209154150682,-2.2720477966449835,8228.983872586912,36.1125877962113,-106.55898713025356,-40.466920550513436,-660.3980537654592,-17.354789726424087,8987.275254139413,-51.20233527895289,20811.58273092727,117.5837153548564,-2622.7351677435167,206.21758467950394,71.1502871627558,-85.57713340860514,-35605.687187084564,-154.73915883238078,-1658.416017085389,-50.07408487631619,23836.1897545938,0.0,-4301.710364258642,-13.585711014101435,7901.085878422146,36.61182590960652,-351.5365529236076,-34.490101818853304,-660.3980537654592,-17.354789726424087,8318.747290087493,-53.11565483807135,22060.589170009123,144.81389510997178,-2634.4898729300007,204.65783642351153,23.32815816752122,-84.66772060601619,-35550.98653120343,-154.3081756231477,6.695034604821919,-0.02042152511906714,5.789580056486219,-0.013361682887413906,5.796117383723609,-0.014760905804286573,7.274778798523061,-0.021174630754406287,7.6759331512112094,-0.002389901017230578,7.5546807466384305,-0.04362333460206713,2.1,0.0,11.52848172405953,0.042165982809988733,8.79,0.0,6.400620374631075,-0.009895476876288889,162761.09874825485,28.746746128774248,234539.14463363367,382.2794571949926,566802.6078219523,-920.0941661468241,371608.6322075179,-471.90031288337195,385737.5873764384,472.33547879051184,100864.37739216478,64.78426372029935,312820.34890991857,-358.3950135706691,1152786.3610225047,-1959.1582537530921,146334.87803428082,-680.5051066214219,106810.74353152134,57.295548153910204,2120527.2609422454,2349.7743782512844,1.7213503162797028,-0.011409566159407136,4.609844602873799,-0.1132156931480024,1.5281245157618741,-0.0013530963781787086,1.2101957632332407,-0.012460324528817512,2.309139821785568,-0.012997830638067143,8.032535064082339,-0.018976150791869983,2.3875273363371003,-0.020684874570112477,1.4749259095776037,0.025935932348138957,4.757037969206337,0.051186657746083775,29.141229190306472,-0.6478464428579969,2.5424896837236,-0.02208444292608558,-0.8569505793270344,-0.5153985880763159
1997-09-07,-1748.36772477765,-49.76165225903492,24834.0821327458,0.0,-4359.813587352696,-1.6044332020146612,8263.425437168547,34.44156458163525,-150.63008808459205,-44.07110095433849,-679.3444681433112,-18.94641437785208,8931.127982384187,-56.14727175522603,20926.202268306886,114.61953737961448,-2409.74224686062,212.99292088289667,-13.133557138223281,-84.28384430097908,-35755.43572173463,-149.7485346500689,-1708.463365906157,-50.047348820767866,23836.1897545938,0.0,-4313.874021197528,-12.163656938886561,7936.066690308484,34.980811886337506,-389.49521353902594,-37.95866061541835,-679.3444681433112,-18.94641437785208,8260.062721728977,-58.68456835851612,22204.304048297003,143.7148782878794,-2423.1474160023313,211.34245692766945,-60.09004840465389,-83.41820657217511,-35700.43306705914,-149.44653585570632,6.674467261243734,-0.020567343578185238,5.775935526052777,-0.01364453043344227,5.78124502962083,-0.014872354102778651,7.253221862729738,-0.021556935793323184,7.673543250193969,-0.002389901017240348,7.510881473180377,-0.043799273458053456,2.1,0.0,11.57359562126483,0.0451138972053009,8.79,0.0,6.390106398229903,-0.01051397640117191,162787.52639037208,26.427642117225332,234917.25658707143,378.1119534377649,565916.7183880755,-885.8894338768441,371159.97518523736,-448.65702228056034,386207.10329834727,469.5159219088964,100926.56394448743,62.186552322644275,312478.40978323953,-341.9391266790335,1150772.2233900249,-2014.1376324798912,145611.35215545856,-723.5258788222563,106863.63474090147,52.89120938013366,2122865.6204367187,2338.3594944733195,1.709631134680122,-0.011719181599580741,4.497774513519564,-0.11207008935423435,1.52653927202108,-0.0015852437407941622,1.1980032997750079,-0.012192463458232883,2.296457872810322,-0.012681948975246105,8.017009500218306,-0.015525563864033032,2.368012758499797,-0.01951457783730337,1.4995545452969272,0.0246286357193235,4.812271528220421,0.05523355901408422,28.51234990347874,-0.6288792868277326,2.520315402224887,-0.022174281498713366,-0.9126589696770558,-0.40872191654964485
1997-09-14,-1798.11936524511,-49.75164046745999,24834.0821327458,0.0,-4360.775598963653,-0.9620116109563241,8296.259036015397,32.83359884684978,-198.16936263506406,-47.539274550472015,-699.8224458649901,-20.477977721678826,8870.22237552915,-60.90560685503624,21037.969483483907,111.76721517702026,-2190.229662838609,219.5125840220112,-96.17291569412825,-83.03935855590497,-35900.38195764323,-144.94623590859555,-1758.4849875791328,-50.021621672975925,23836.1897545938,0.0,-4324.669286479132,-10.79526528160386,7969.478035870544,33.41134556205998,-430.79154393981827,-41.29633040079233,-699.8224458649901,-20.477977721678826,8196.019387530032,-64.04333419894465,22346.961382095695,142.65733379869198,-2205.372588400849,217.77482760148223,-142.30589241596303,-82.21584401130914,-35845.20142125184,-144.76835419270355,6.653759601789792,-0.02070765945394193,5.76201882156561,-0.013916704487167308,5.7662654328157315,-0.014979596805098971,7.23129704850274,-0.0219248142269981,7.671153349176719,-0.002389901017250118,7.466912900068449,-0.043968573111928144,2.1,0.0,11.62154619081279,0.047950569547959176,8.79,0.0,6.378997261908559,-0.011109136321343804,162811.72244183667,24.19605146459071,235291.3583010447,374.1017139732721,565063.7429418546,-852.9754462208366,370733.6843482538,-426.290836983535,386673.90606174746,466.8027634001919,100986.25081225761,59.68686777018593,312152.3055665883,-326.1042166512343,1148705.1810723552,-2067.042317669606,144846.4289298015,-764.923225657054,106912.28781297102,48.65307206954458,2125192.9957977454,2327.3753610267304,1.6976140212418833,-0.012017113438238747,4.386806797627258,-0.1109677158923068,1.5247306411955046,-0.0018086308255753636,1.1860685894224323,-0.01193471035257554,2.2840798854351485,-0.012377987375173483,8.004804312454645,-0.012205187763660419,2.3496243152544416,-0.01838844324535538,1.5229252163356926,0.023370671038765334,4.871399275247109,0.05912774702668777,27.901722030944292,-0.6106278725344474,2.498054672288361,-0.022260729936525614,-0.9551490126000689,-0.29612558776490994
1997-09-21,-1847.8613717244511,-49.74200647934117,24834.0821327458,0.0,-4361.11943130774,-0.3438323440877866,8327.545347079722,31.286311064324764,-249.04593630634383,-50.87657367127977,-721.7741920873326,-21.951746222342535,8804.73799338939,-65.48438213976078,21146.992011258437,109.02252777453032,-1964.4434407016013,225.7862221370076,-178.0147502311883,-81.84183453706004,-36040.707113630786,-140.32515598755708,-1808.4818529400825,-49.99686536094964,23836.1897545938,0.0,-4334.147797524483,-9.478511045351297,8001.379140252639,31.901104382095582,-475.2995943227629,-44.508050382944646,-721.7741920873326,-21.951746222342535,8126.819505069542,-69.19988246048979,22488.601078744417,141.63969664872275,-1981.4081210943768,223.96446730647222,-223.36474603851437,-81.05885362255134,-35985.46812893864,-140.26670768680196,6.632916921398802,-0.0208426803909898,5.747840213743727,-0.01417860782188285,5.751182640202739,-0.015082792612992613,7.209018238047111,-0.02227881045562885,7.66876344815946,-0.0023899010172589996,7.4227814159688315,-0.044131484099617424,2.1,0.0,11.672226388464061,0.050680197651271186,8.79,0.0,6.367315424531956,-0.011681837376603,162833.77111361668,22.04867178000859,235661.60110534457,370.2428042998654,564242.4394460198,-821.3034958348144,370328.9156895751,-404.76865867874585,387138.0980499787,464.191988231265,101043.5323231943,57.28151093669294,311841.4387161902,-310.86685039807344,1146587.2304727107,-2117.950599644566,144041.67052134115,-804.7584084603586,106956.86267743979,44.5748644687701,2127509.801520927,2316.80572318146,1.68531021867588,-0.012303802566003386,4.276899856198315,-0.10990694142894242,1.5227070529864606,-0.002023588209044025,1.174381905643225,-0.01168668377920734,2.271994389410988,-0.012085496024160314,7.995794203580022,-0.009010108874623057,2.3323195109560553,-0.017304804298386323,1.5450853930592037,0.022160176723511116,4.93427425979536,0.0628749845482508,27.308656840088286,-0.5930651908560058,2.475710756119224,-0.022343916169137223,-0.9838053104851359,-0.1792403722972181
1997-09-28,-1897.5941077623947,-49.732736037943596,24834.0821327458,0.0,-4360.868411904464,0.2510194032765867,8357.342758579727,29.797411500005182,-303.1338732825518,-54.08793697620797,-745.1440929046532,-23.369900817320627,8734.847619937913,-69.89037345147699,21253.37342474,106.38141348156205,-1732.6203215105404,231.82311919106087,-258.7042503350202,-80.68950010383193,-36176.585570071686,-135.87845644089975,-1858.45489618946,-49.9730432493775,23836.1897545938,0.0,-4342.359243172686,-8.211445648202243,8031.826993687975,30.447853435335674,-522.8981677074013,-47.59857338463837,-745.1440929046532,-23.369900817320627,8052.657661074359,-74.16184399518352,22629.261539645056,140.660460900639,-1751.4875853925375,229.9205357018393,-303.310269286978,-79.94552324846362,-36121.40306357259,-135.93493463394407,6.611944315200465,-0.020972606198337296,5.733409585731834,-0.014430628011893099,5.736000545963283,-0.015182094239455601,7.1863987897111015,-0.022619448336009818,7.666373547142192,-0.0023899010172678814,7.3784931684659645,-0.04428824750286697,2.1,0.0,11.725533209384553,0.05330682092049166,8.79,0.0,6.355082497460669,-0.012232927071286426,162853.75343890773,19.98232529105735,236028.130619204,366.5295138594229,563451.6127326319,-790.8267133879708,369944.8570515291,-384.05863804597175,387599.77778285893,461.67973288020585,101098.4992454799,54.96692228560278,311545.23423709243,-296.20447909779614,1144420.2926583355,-2166.937814375153,143198.58014452294,-843.0903768182034,106997.51322893423,40.65055149444379,2129816.436460522,2306.6349395951256,1.6727305454397625,-0.012579673236117417,4.168013660007705,-0.10888619619061046,1.520476618993324,-0.0022304339931364936,1.162933888944051,-0.011448016699173946,2.2601903473283693,-0.01180404208261887,7.989858604579755,-0.005935599000267189,2.3160574535689036,-0.016262057387151696,1.5660807544982254,0.020995361439021698,5.000755076675681,0.06648081688032104,26.73249158820588,-0.5761652518824079,2.453286792820592,-0.022423963298631833,-0.9982128245127041,-0.059759158112957955
1997-10-05,-1947.317923186918,-49.72381542452331,24834.0821327458,0.0,-4360.044987989572,0.8234239148914639,8385.707455404634,28.364696824906787,-360.3119900427473,-57.17811676019551,-769.8786330492171,-24.73454014456388,8660.717518997804,-74.1301009401086,21357.213388618897,103.83996387889783,-1494.9881127014282,237.63220880911217,-338.28490032385906,-79.58064998883884,-36308.18512694881,-131.599556877125,-1908.4050162748713,-49.9501200854113,23836.1897545938,0.0,-4349.351437212311,-6.992194039625247,8060.87643583492,29.049442146944784,-573.4706405842355,-50.57247287683424,-769.8786330492171,-24.73454014456388,7973.72109937598,-78.93656169837868,22768.97971708999,139.71817744493455,-1515.835738593269,235.65184679926847,-382.1844746283006,-78.87420534132264,-36253.16968828775,-131.76662471516465,6.590846686055434,-0.021097629145031327,5.718736447725782,-0.014673138006052078,5.7207228973285495,-0.015277648634733687,7.163451557754348,-0.022947231956753633,7.663983646124914,-0.0023899010172785395,7.334054073159971,-0.04443909530599388,2.1,0.0,11.781367535715056,0.055834326330503004,8.79,0.0,6.342319276532234,-0.012763220928435182,162871.74739304904,17.99395414130413,236391.08696679058,362.95634758658707,562690.1127344287,-761.4999982031295,369580.72692390345,-364.1301276256563,388059.0400624767,459.26227961777477,101151.23892208238,52.73967660247581,311263.13883226464,-282.09540482779266,1142206.2162033704,-2214.076454965165,142318.60428871887,-879.9758558040776,107034.38755473637,36.874325802142266,2132113.2844196847,2296.8479591626674,1.6598854117474984,-0.012845133692264143,4.060109690367186,-0.1079039696405184,1.5180471447173816,-0.0024294742759425336,1.1517155330200037,-0.011218355924047296,2.2486571382838374,-0.011533209044531922,7.986881496213302,-0.0029771083664531517,2.3007987941529398,-0.015258659415963827,1.585955255946511,0.01987450144828573,5.070705656743464,0.06995058006778354,26.17258854175089,-0.5599030464549877,2.430785803038862,-0.02250098978173032,-0.9981628858017393,0.060587568097291586
1997-10-12,-1997.0331546249429,-49.71523143802483,24834.0821327458,0.0,-4358.670759733316,1.374228256256174,8412.693502259162,26.986046854528468,-420.46367602904405,-60.15168598629674,-795.9263166973547,-26.047683648137536,8582.507680285617,-78.20983871218777,21458.607806653716,101.39441803481895,-1251.7660252032476,243.2220874981806,-416.7985435982706,-78.51364327441155,-36435.667252170235,-127.48212522142421,-1958.3330782213723,-49.928061946500975,23836.1897545938,0.0,-4355.170389138022,-5.81895192571119,8088.580236930771,27.703801095851304,-626.9047903309186,-53.43414974668303,-795.9263166973547,-26.047683648137536,7890.18999800094,-83.53110137503973,22907.79116894547,138.8114518554794,-1274.6688565870404,241.16688200622866,-460.02778915331777,-77.84331452501715,-36380.92529779804,-127.75560951029183,6.569628751810755,-0.021217934244678993,5.703829951046103,-0.014906496679678582,5.705353300124776,-0.015369597203773289,7.140188911370087,-0.023262646384260677,7.661593745107627,-0.002389901017286533,7.289469822420781,-0.04458425073918981,2.1,0.0,11.839633989892924,0.058266454177868354,8.79,0.0,6.3290457728356,-0.013273503696634492,162887.8280089142,16.08061586515396,236750.6049845674,359.5180177768343,561956.8327829128,-733.2799515159568,369235.7732874369,-344.9536364665255,388515.9761134835,456.93605100677814,101201.83540000864,50.59647792625765,310994.6200838099,-268.5187484547496,1139946.7799244414,-2259.4362789290026,141403.13485879626,-915.4694299226103,107067.62815392898,33.24059919260617,2134400.7147184317,2287.430298747029,1.646784834974791,-0.013100576772707484,3.9531508821239276,-0.10695880824325865,1.5154261411127015,-0.0026210036046800944,1.1407181714267387,-0.010997361593265031,2.2373845421627476,-0.011272596121089773,7.986751237324671,-0.00013025888863094082,2.2865056686337795,-0.014293125519160288,1.6047511940074854,0.01879593806097435,5.143995065538807,0.0732894087953424,25.62833403259399,-0.5442545091569002,2.4082106934337735,-0.02257510960508835,-0.983656217631417,0.18005678414059959
1997-10-19,-2046.7401260004876,-49.706971375544754,24834.0821327458,0.0,-4356.76651220518,1.9042475281357838,8438.352923670498,25.659421411335643,-483.4767210819664,-63.01304505292234,-823.2375912640254,-27.311274566670704,8500.372056170107,-82.13562411550993,21557.6489635933,99.04115693958374,-1003.1649978344542,248.60102736879344,-494.2854445625728,-77.48690096430221,-36559.18732051542,-123.52006834518397,-2008.2399144115632,-49.906836190190916,23836.1897545938,0.0,-4359.860372237137,-4.689983099115125,8114.989175883118,26.408938952346944,-683.092629141041,-56.18783881012246,-823.2375912640254,-27.311274566670704,7802.237735804963,-87.9522621959768,23045.73011127148,137.93894232601087,-1028.1950539099637,246.47380267707672,-536.8791144022674,-76.85132524894965,-36504.8212511678,-123.89595336975617,6.548295052281508,-0.021333699529246353,5.688698901680482,-0.015131049365621152,5.689895224109287,-0.015458076015489652,7.116622752989545,-0.023566158380542213,7.6592038440903325,-0.0023899010172945268,7.24474589381191,-0.04472392860887098,2.1,0.0,11.900240793508825,0.06060680361590087,8.79,0.0,6.315281242324284,-0.013764530511315876,162902.06748794753,14.239479033334646,237106.81442082918,356.2094362617645,561250.7079706619,-706.1248122508405,368909.27250095375,-326.5007864831714,388970.673718091,454.69760460749967,101250.36955468041,48.53415467176819,310739.1656650726,-255.45441873726668,1137643.6955130189,-2303.084411422489,140453.5112349106,-949.6236238856509,107097.37214827088,29.74399434190127,2136679.082740174,2278.3680217424408,1.6334384544831664,-0.01334638049162451,3.847101568810107,-0.10604931331382073,1.5126208357011226,-0.0028053054115788623,1.1299334647555472,-0.010784706671191469,2.2263627245151585,-0.011021817647589138,7.989360399631679,0.0026091623070083614,2.2731416417700334,-0.013364026863746048,1.6225092691863297,0.0177580751788442,5.22049730952482,0.07650224398601324,25.099137549893737,-0.5291964827002538,2.3855642609797925,-0.022646432453981014,-0.9549029249656511,0.2969181770994226
1997-10-26,-2096.4391490140238,-49.699023013536134,24834.0821327458,0.0,-4354.352246132406,2.4142660727738985,8462.735780976116,24.382857305618018,-549.2431493876795,-65.76642830571313,-851.7647740730581,-28.52718280903275,8414.458789496684,-85.91326667342219,21654.42566174312,96.77669814982073,-749.3880094580898,253.77698837636444,-570.7843482096,-76.49890364702719,-36678.8948435646,-119.70752304918278,-2058.1263258173803,-49.88641140581717,23836.1897545938,0.0,-4363.4639891068855,-3.6036168697482935,8140.1521154143575,25.162939531239317,-741.9302442197562,-58.8376150787152,-851.7647740730581,-28.52718280903275,7710.031149045442,-92.20658675952109,23182.829468955922,137.0993576844412,-776.6145917194291,251.5804621905346,-612.775883932737,-75.89676953046956,-36625.003195798556,-120.18194463075633,6.5268499559689985,-0.021445096312509904,5.673351773315181,-0.015347128365300833,5.674352008105163,-0.015543216004124005,7.0927645358956,-0.0238582170939452,7.656813943073031,-0.002389901017301632,7.199887558196366,-0.044858335615543865,2.1,0.0,11.963099631489623,0.06285883798079794,8.79,0.0,6.301044214312046,-0.014237028012237474,162914.53530701066,12.46781906313845,237459.84012770856,353.02570687938714,560570.7135754396,-679.994395222282,368600.5282304922,-308.74427046155324,389423.21734597464,452.5436278836569,101296.91920961675,46.54965493634518,310496.28258247854,-242.88308259408223,1135298.6100684423,-2345.0854445765726,139471.02225456992,-982.4889803406841,107123.75148511493,26.379336844052887,2138948.73045763,2269.6477174558677,1.6198555458846593,-0.013582908598507082,3.741927429862349,-0.10517413894775807,1.5096381832678112,-0.002982652433311417,1.1193533882923887,-0.010580076463158505,2.2155822220024475,-0.01078050251271101,7.994605608749587,0.005245209117907379,2.2606716532350823,-0.01246998853495107,1.6392686461201058,0.01675937693377616,5.300091149637703,0.07959384011288329,24.58443086623667,-0.5147066836570673,2.3628491971051795,-0.022715063874612973,-0.9123194514320757,0.4094792040368795
1997-11-02,-2146.13052360374,-49.69137458971636,24834.0821327458,0.0,-4351.44720749781,2.905038634596167,8485.890246406425,23.154465430308846,-617.6590596913611,-68.41591030368158,-881.4619817945525,-29.69720772149435,8324.910432814702,-89.54835668198211,21749.02335237827,94.59769063514977,-490.630379357459,258.75763010063076,-646.3325374569852,-75.54818924738515,-36794.93369095159,-116.0388473869898,-2107.993083185404,-49.86675736802363,23836.1897545938,0.0,-4366.022234699319,-2.5582455924331953,8164.116074370568,23.963958956210263,-803.3176440097586,-61.387399790002405,-881.4619817945525,-29.69720772149435,7613.730778271946,-96.30037077349607,23319.120924438103,136.29145548218003,-520.1201741480199,256.49441757140914,-687.754118715235,-74.97823478249802,-36741.61128296347,-116.60808716491738,6.505297666525425,-0.02155228944357379,5.657796719874716,-0.015555053440465372,5.658726864942165,-0.0156251431629979,7.068625281171776,-0.024139254723824166,7.654424042055721,-0.002389901017309626,7.154899887536665,-0.044987670659700996,2.1,0.0,12.028125521406455,0.06502588991683211,8.79,0.0,6.2863525188932625,-0.014691695418783901,162925.2983211968,10.763014186144574,237809.802245937,349.9621182284318,559915.8635437732,-654.8500316664577,368308.87041884405,-291.65781164815417,389873.688279275,450.4709333003848,101341.55925160013,44.6400419833808,310265.4964459845,-230.78613649401814,1132913.108535359,-2385.501533083385,138456.90811990458,-1014.1141346653458,107146.8931326686,23.141647553668008,2141209.986938885,2261.256481254939,1.6060450347682087,-0.013810511116450597,3.637595439832878,-0.10433199002947102,1.5064848761532097,-0.003153307114601489,1.1089702201426204,-0.010383168149768363,2.2050339283931097,-0.010548293609337733,8.00238739121383,0.007781782464243214,2.2490619657335005,-0.011609687501581867,1.6550670115350425,0.015798365414936733,5.38265992187267,0.08256877223496684,24.08366719675324,-0.5007636694834297,2.3400680916748637,-0.02278110543031575,-0.8565225478286382,0.5161096056664108
1997-11-09,-2195.814538389403,-49.68401478566284,24834.0821327458,0.0,-4348.069916020706,3.377291477104336,8507.862674371812,21.972427965387396,-688.6244715402577,-70.96541184889657,-912.2850625450192,-30.823080750466715,8231.864159332034,-93.04627348266877,21841.524262197407,92.50090981913672,-227.08005627687376,263.55032308058526,-720.9658883198092,-74.63335086282405,-36907.44230326741,-112.50861231581803,-2157.840928177437,-49.84784499203306,23836.1897545938,0.0,-4367.574556987166,-1.5523222878473462,8186.926297301749,22.81022293118167,-867.1586102200564,-63.84096621029778,-912.2850625450192,-30.823080750466715,7513.491105900097,-100.23967237184934,23454.634964593577,135.5140401554745,-258.8972334742599,261.22294067376004,-761.8484804383644,-74.0943617231294,-36854.78037520844,-113.1690922449634,6.4836422289746,-0.021655437550824885,5.642041587588339,-0.015755132286376927,5.6430228862111935,-0.01570397873097118,7.044215594011654,-0.024409687160121152,7.6520341410384045,-0.002389901017316731,7.109787762400511,-0.04511212513615437,2.1,0.0,12.095236687714568,0.06711116630811276,8.79,0.0,6.271223313328558,-0.015129205564704762,162934.4208627655,9.122541568678571,238156.81638263335,347.01413669635076,559285.2090317549,-630.6545120183146,368033.65429397847,-275.2161248655757,390322.16473288205,448.4764536070288,101384.3617414967,42.80248989656684,310046.35076705855,-219.14567892596824,1130488.7160491839,-2424.3924861750565,137412.36223296454,-1044.5458869400318,107166.91926788623,20.026135217631236,2143463.1688343617,2253.181895476766,1.5920155099080766,-0.014029524860132092,3.5340738195172303,-0.10352162031564749,1.5031673541566122,-0.0033175219965975167,1.09877652980385,-0.010193690338770267,2.194709081087018,-0.010324847306091733,8.01261002727549,0.01022263606166085,2.238280115075349,-0.010781850658151626,1.6699406300167563,0.014873618481713757,5.468091364640208,0.085431442767538,23.596320389965193,-0.48734680678804665,2.3172234368230225,-0.022844654851841284,-0.7883203395139998,0.6152650179463579
