@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,INDICATOR,Frequency,Reference Area,Indicator
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1994-Q1,1994-01-01,1496.94686942627,1496.94686942627,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1994-Q2,1994-04-01,3764.18026669062,3764.18026669062,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1994-Q3,1994-07-01,5575.62364324052,5575.62364324052,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1994-Q4,1994-10-01,3460.23018406802,3460.23018406802,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1995-Q1,1995-01-01,3991.34062873901,3991.34062873901,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1995-Q2,1995-04-01,7687.56775103694,7687.56775103694,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1995-Q3,1995-07-01,9602.70259465507,9602.70259465507,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1995-Q4,1995-10-01,5535.15533917517,5535.15533917517,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1996-Q1,1996-01-01,5978.26631632874,5978.26631632874,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1996-Q2,1996-04-01,10248.3810903492,10248.3810903492,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1996-Q3,1996-07-01,15161.3676895169,15161.3676895169,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1996-Q4,1996-10-01,8698.22043213295,8698.22043213295,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1997-Q1,1997-01-01,8391.99752197913,8391.99752197913,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1997-Q2,1997-04-01,7234.09308667202,7234.09308667202,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1997-Q3,1997-07-01,11436.0309050766,11436.0309050766,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1997-Q4,1997-10-01,8650.4741117037,8650.4741117037,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1998-Q1,1998-01-01,1754.76220796066,1754.76220796066,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1998-Q2,1998-04-01,7321.70975404018,7321.70975404018,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1998-Q3,1998-07-01,10136.0263599989,10136.0263599989,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1998-Q4,1998-10-01,3315.14862511259,3315.14862511259,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1999-Q1,1999-01-01,1737.38052857145,1737.38052857145,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1999-Q2,1999-04-01,4837.48763230766,4837.48763230766,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1999-Q3,1999-07-01,5495.53790000017,5495.53790000017,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",1999-Q4,1999-10-01,862.574164615397,862.574164615397,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2000-Q1,2000-01-01,-164.737535384614,-164.737535384614,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2000-Q2,2000-04-01,-2329.26317419362,-2329.26317419362,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2000-Q3,2000-07-01,2597.12914615396,2597.12914615396,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2000-Q4,2000-10-01,-330.822904761909,-330.822904761909,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2001-Q1,2001-01-01,-485.611418750001,-485.611418750001,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2001-Q2,2001-04-01,-1764.23087419358,-1764.23087419358,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2001-Q3,2001-07-01,2338.74131076932,2338.74131076932,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2001-Q4,2001-10-01,2659.86583492074,2659.86583492074,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2002-Q1,2002-01-01,-613.617741935452,-613.617741935452,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2002-Q2,2002-04-01,-4423.18725396844,-4423.18725396844,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2002-Q3,2002-07-01,2977.81583636359,2977.81583636359,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2002-Q4,2002-10-01,-4277.2715,-4277.2715,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2003-Q1,2003-01-01,-7015.10372857146,-7015.10372857146,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2003-Q2,2003-04-01,-7579.7067499997,-7579.7067499997,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2003-Q3,2003-07-01,3878.17456969695,3878.17456969695,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2003-Q4,2003-10-01,1329.286278125,1329.286278125,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2004-Q1,2004-01-01,-3585.461025,-3585.461025,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2004-Q2,2004-04-01,-4022.18589999988,-4022.18589999988,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2004-Q3,2004-07-01,6068.39180606071,6068.39180606071,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2004-Q4,2004-10-01,-5188.11979393944,-5188.11979393944,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2005-Q1,2005-01-01,-8739.79299999968,-8739.79299999968,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2005-Q2,2005-04-01,-4492.17553384627,-4492.17553384627,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2005-Q3,2005-07-01,1882.33843030301,1882.33843030301,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2005-Q4,2005-10-01,-4179.5643328125,-4179.5643328125,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2006-Q1,2006-01-01,-14896.516061538,-14896.516061538,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2006-Q2,2006-04-01,-6760.54258548389,-6760.54258548389,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2006-Q3,2006-07-01,-429.438063076915,-429.438063076915,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2006-Q4,2006-10-01,-4326.14458571445,-4326.14458571445,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2007-Q1,2007-01-01,-13898.7638671875,-13898.7638671875,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2007-Q2,2007-04-01,-4734.66314838703,-4734.66314838703,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2007-Q3,2007-07-01,909.474950769211,909.474950769211,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2007-Q4,2007-10-01,-9756.3736171875,-9756.3736171875,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2008-Q1,2008-01-01,-25033.9355225815,-25033.9355225815,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2008-Q2,2008-04-01,-8737.45451249999,-8737.45451249999,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2008-Q3,2008-07-01,-14529.4894090906,-14529.4894090906,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2008-Q4,2008-10-01,-18477.68090625,-18477.68090625,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2009-Q1,2009-01-01,-19826.9283111108,-19826.9283111108,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2009-Q2,2009-04-01,-8653.52192903213,-8653.52192903213,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2009-Q3,2009-07-01,-5329.31473636347,-5329.31473636347,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2009-Q4,2009-10-01,-5492.03647384624,-5492.03647384624,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2010-Q1,2010-01-01,-25135.7346539676,-25135.7346539676,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2010-Q2,2010-04-01,-15306.1933095239,-15306.1933095239,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2010-Q3,2010-07-01,-12684.4620454546,-12684.4620454546,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2010-Q4,2010-10-01,-17584.1594969697,-17584.1594969697,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2011-Q1,2011-01-01,-30114.911221875,-30114.911221875,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2011-Q2,2011-04-01,-17195.3506999999,-17195.3506999999,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.IT.BACK_BP6_USD,"Quarterly – Italy – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2011-Q3,2011-07-01,-12820.2799999997,-12820.2799999997,Q,IT,BACK_BP6_USD,Quarterly,Italy,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
