episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
nan,nan,nan,nan,0,0,7,0,0,61824,5676,20608,5676,896,258,394.4021087692818,113.56667864115481,20608,258,61824,False,0,23,566d8_00000,2023-11-16_22-21-04,1700202064,2.288069009780884,47.44936919212341,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,47.44936919212341,23,20608,5676,61824,5676,nan,nan,nan,nan,0,0,[],[],2032.668,1429.135,20608,5676,61824,5676,62.475,92.475,[],[]
nan,nan,nan,nan,0,0,7,0,0,64512,5934,21504,5934,896,258,382.5518469155945,110.1544380627493,21504,258,64512,False,0,24,566d8_00000,2023-11-16_22-21-06,1700202066,2.3588201999664307,49.808189392089844,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,49.808189392089844,24,21504,5934,64512,5934,nan,nan,nan,nan,0,0,[],[],2071.409,1467.316,21504,5934,64512,5934,79.06666666666666,92.5,[],[]
nan,nan,nan,nan,0,0,7,0,0,67200,6192,22400,6192,896,258,446.2444627861493,128.49449932904744,22400,258,67200,False,0,25,566d8_00000,2023-11-16_22-21-08,1700202068,2.0225799083709717,51.830769300460815,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,51.830769300460815,25,22400,6192,67200,6192,nan,nan,nan,nan,0,0,[],[],2076.815,1472.367,22400,6192,67200,6192,68.5,92.5,[],[]
nan,nan,nan,nan,0,0,7,0,0,69888,6450,23296,6450,896,258,470.19186213597504,135.39006744540353,23296,258,69888,False,0,26,566d8_00000,2023-11-16_22-21-10,1700202070,1.921755313873291,53.752524614334106,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,53.752524614334106,26,23296,6450,69888,6450,nan,nan,nan,nan,0,0,[],[],2076.582,1472.25,23296,6450,69888,6450,64.2,92.46666666666665,[],[]
nan,nan,nan,nan,0,0,7,0,0,72576,6708,24192,6708,896,258,468.7550449746332,134.976341075285,24192,258,72576,False,0,27,566d8_00000,2023-11-16_22-21-12,1700202072,1.9264860153198242,55.67901062965393,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,55.67901062965393,27,24192,6708,72576,6708,nan,nan,nan,nan,0,0,[],[],2074.503,1471.85,24192,6708,72576,6708,91.35,92.4,[],[]
nan,nan,nan,nan,0,0,7,0,0,75264,6966,25088,6966,896,258,412.7765434706368,118.8575314904289,25088,258,75264,False,0,28,566d8_00000,2023-11-16_22-21-15,1700202075,2.1859383583068848,57.864948987960815,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,57.864948987960815,28,25088,6966,75264,6966,nan,nan,nan,nan,0,0,[],[],2042.68,1440.871,25088,6966,75264,6966,65.60000000000001,92.40000000000002,[],[]
nan,nan,nan,nan,0,0,7,0,0,77952,7224,25984,7224,896,258,483.9032120537482,139.33820168511946,25984,258,77952,False,0,29,566d8_00000,2023-11-16_22-21-16,1700202076,1.8675811290740967,59.73253011703491,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,59.73253011703491,29,25984,7224,77952,7224,nan,nan,nan,nan,0,0,[],[],2014.546,1436.759,25984,7224,77952,7224,61.5,92.40000000000002,[],[]
nan,nan,nan,nan,0,0,7,0,0,80640,7482,26880,7482,896,258,466.51168614077494,134.33037391107135,26880,258,80640,False,0,30,566d8_00000,2023-11-16_22-21-18,1700202078,1.935558795928955,61.66808891296387,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,61.66808891296387,30,26880,7482,80640,7482,nan,nan,nan,nan,0,0,[],[],2021.998,1445.069,26880,7482,80640,7482,65.63333333333333,92.46666666666665,[],[]
nan,nan,nan,nan,0,0,7,0,0,83328,7740,27776,7740,896,258,471.8561455740577,135.86929191753,27776,258,83328,False,0,31,566d8_00000,2023-11-16_22-21-20,1700202080,1.9140448570251465,63.582133769989014,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,63.582133769989014,31,27776,7740,83328,7740,nan,nan,nan,nan,0,0,[],[],2025.163,1449.218,27776,7740,83328,7740,72.2,92.5,[],[]
nan,nan,nan,nan,0,0,7,0,0,86016,7998,28672,7998,896,258,356.35865640112024,102.61220240121541,28672,258,86016,False,0,32,566d8_00000,2023-11-16_22-21-23,1700202083,2.529623031616211,66.11175680160522,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,66.11175680160522,32,28672,7998,86016,7998,nan,nan,nan,nan,0,0,[],[],2079.434,1502.563,28672,7998,86016,7998,87.63333333333333,92.56666666666666,[],[]
