episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
nan,nan,nan,nan,0,0,7,0,0,67200,6192,22400,6192,896,258,432.56562202100804,124.55572598372775,22400,258,67200,False,0,25,939a2_00000,2023-11-16_22-37-11,1700203031,2.087520122528076,51.518012046813965,49913,jang-yejun-ui-MacBookAir.local,127.0.0.1,51.518012046813965,25,22400,6192,67200,6192,nan,nan,nan,nan,0,0,[],[],1986.86,1384.707,22400,6192,67200,6192,76.23333333333333,92.23333333333335,[],[]
nan,nan,nan,nan,0,0,7,0,0,69888,6450,23296,6450,896,258,444.0145332461238,127.85239908203117,23296,258,69888,False,0,26,939a2_00000,2023-11-16_22-37-13,1700203033,2.0469391345977783,53.56495118141174,49913,jang-yejun-ui-MacBookAir.local,127.0.0.1,53.56495118141174,26,23296,6450,69888,6450,nan,nan,nan,nan,0,0,[],[],2002.117,1401.419,23296,6450,69888,6450,71.06666666666666,92.23333333333333,[],[]
nan,nan,nan,nan,0,0,7,0,0,72576,6708,24192,6708,896,258,414.2027087809714,119.26819069809221,24192,258,72576,False,0,27,939a2_00000,2023-11-16_22-37-15,1700203035,2.1780598163604736,55.74301099777222,49913,jang-yejun-ui-MacBookAir.local,127.0.0.1,55.74301099777222,27,24192,6708,72576,6708,nan,nan,nan,nan,0,0,[],[],2020.379,1420.88,24192,6708,72576,6708,77.66666666666667,92.23333333333333,[],[]
nan,nan,nan,nan,0,0,7,0,0,75264,6966,25088,6966,896,258,430.7999116412838,124.04729598599467,25088,258,75264,False,0,28,939a2_00000,2023-11-16_22-37-17,1700203037,2.093065023422241,57.83607602119446,49913,jang-yejun-ui-MacBookAir.local,127.0.0.1,57.83607602119446,28,25088,6966,75264,6966,nan,nan,nan,nan,0,0,[],[],2022.937,1425.42,25088,6966,75264,6966,62.5,92.2,[],[]
nan,nan,nan,nan,0,0,7,0,0,77952,7224,25984,7224,896,258,479.0923719436016,137.95293745697458,25984,258,77952,False,0,29,939a2_00000,2023-11-16_22-37-19,1700203039,1.8879318237304688,59.72400784492493,49913,jang-yejun-ui-MacBookAir.local,127.0.0.1,59.72400784492493,29,25984,7224,77952,7224,nan,nan,nan,nan,0,0,[],[],1966.215,1391.912,25984,7224,77952,7224,86.55,92.2,[],[]
nan,nan,nan,nan,0,0,7,0,0,80640,7482,26880,7482,896,258,426.0071709745792,122.66724342794802,26880,258,80640,False,0,30,939a2_00000,2023-11-16_22-37-21,1700203041,2.121356964111328,61.845364809036255,49913,jang-yejun-ui-MacBookAir.local,127.0.0.1,61.845364809036255,30,26880,7482,80640,7482,nan,nan,nan,nan,0,0,[],[],1994.527,1419.037,26880,7482,80640,7482,65.35,92.2,[],[]
nan,nan,nan,nan,0,0,7,0,0,83328,7740,27776,7740,896,258,434.60037843262467,125.1416268254656,27776,258,83328,False,0,31,939a2_00000,2023-11-16_22-37-24,1700203044,2.0770139694213867,63.92237877845764,49913,jang-yejun-ui-MacBookAir.local,127.0.0.1,63.92237877845764,31,27776,7740,83328,7740,nan,nan,nan,nan,0,0,[],[],2014.047,1440.073,27776,7740,83328,7740,75.10000000000001,92.16666666666667,[],[]
nan,nan,nan,nan,0,0,7,0,0,86016,7998,28672,7998,896,258,455.2841265953011,131.0974382383791,28672,258,86016,False,0,32,939a2_00000,2023-11-16_22-37-26,1700203046,1.9848487377166748,65.90722751617432,49913,jang-yejun-ui-MacBookAir.local,127.0.0.1,65.90722751617432,32,28672,7998,86016,7998,nan,nan,nan,nan,0,0,[],[],2019.682,1446.53,28672,7998,86016,7998,94.19999999999999,92.1,[],[]
nan,nan,nan,nan,0,0,7,0,0,88704,8256,29568,8256,896,258,469.85925013237113,135.2942930068658,29568,258,88704,False,0,33,939a2_00000,2023-11-16_22-37-28,1700203048,1.924856185913086,67.8320837020874,49913,jang-yejun-ui-MacBookAir.local,127.0.0.1,67.8320837020874,33,29568,8256,88704,8256,nan,nan,nan,nan,0,0,[],[],2022.176,1447.563,29568,8256,88704,8256,67.0,92.09999999999998,[],[]
nan,nan,nan,nan,0,0,7,0,0,91392,8514,30464,8514,896,258,313.81045249254555,90.36059904361244,30464,258,91392,False,0,34,939a2_00000,2023-11-16_22-37-30,1700203050,2.883293867111206,70.71537756919861,49913,jang-yejun-ui-MacBookAir.local,127.0.0.1,70.71537756919861,34,30464,8514,91392,8514,nan,nan,nan,nan,0,0,[],[],2109.725,1525.801,30464,8514,91392,8514,82.72500000000001,92.475,[],[]
